id,Text1,Text2,Class
439226,A woman and a young man laughing in a bedroom.,Man and woman frowning and screaming at each other.,Conflict
501008,The person walked with the support of a cane while dressed in a dark robe from head to toe.,the person could only walk with the support of a cane,Duplicate
154209,A group of people are looking out a window on a sunny day.,The people are inside.,Duplicate
206228,Two people sitting in a blue room with ratty wooden seats and tables.,Two people in a room.,Duplicate
30100,"A middle-aged man sitting in a chair holding a drink , sleeping.",A middle-aged man is sitting down and drinking.,Neutral
106125,A group of Asian men and women take a picture in front of a building.,A group of people are sitting down for dinner.,Conflict
365987,A couple jumps in the water.,The couple jumped into the water after their boat started to sink.,Neutral
66831,A girl running toward a man on the beach.,A girl running away from a man on the beach..,Conflict
64626,A man on a bike does a very high jump.,A man on a bike does a very high jump to clear the obstacle,Neutral
381429,A man and a woman are seated holding musical instruments while another woman stands at a podium.,"A man and a woman are standing while holding their instruments , while another woman stands at a podium.",Conflict
391981,Several people with painted faces are standing on a crowded sidewalk.,Some people in the crowd have their faces painted.,Duplicate
293732,Orange SUV drive by the shore.,The SUv is green,Conflict
340624,A view of a crowded city street.,There is an event going on in the city that is being attended by lots of people,Neutral
284240,A group of children sitting on folding chairs and playing.,Children are sleep.,Conflict
343251,A woman in a bikini sits in shallow water with a man sitting next to her.,Husband and wife eating lunch in diner,Conflict
165460,A baby on the floor laughing at an older another child.,There are two children.,Duplicate
2557,Security testing identifies vulnerabilities and weaknesses in a software system.,Security testing detects vulnerabilities and weaknesses in a software system.,Duplicate
45184,A young man in a dark shit is standing in front of a touch screen ATM machine.,The man is standing in front of an ATM.,Duplicate
219586,A person is sitting outside of a bookstore and reading.,A person is sitting at a table eating.,Conflict
336913,a motorcycle is parked next to the road with four people surrounding it.,A group of people are outdoors,Duplicate
169326,An author signing his book for a fan.,An author is meeting someone.,Duplicate
299454,People are watching a street performer doing tricks with fire.,People are watching a performer doing tricks with fire.,Duplicate
171957,Kids in jackets standing on sandy ground amid a scattering of large numbered pictures.,Kids standing near an arrangement of pictures.,Duplicate
254096,The San Francisco 49ers running back is tacked by the New York Jets defense.,The NFL teams are playing a game.,Duplicate
181108,A woman wearing all gray is passing something to a blond man who is sitting down.,a woman and a man together,Duplicate
154591,A woman wearing a pink shirt and blue jeans taking pictures of fish at an aquarium.,A person in a shirt.,Duplicate
514471,Boy in a helmet riding his bike in a marathon.,The little boy wears his football helmet to bed.,Conflict
353518,An elderly couple looking at a table of food.,An elderly couple is getting ready to eat.,Neutral
169062,A woman in a casino stands at an ATM to withdraw money.,The lady has a gambling problem.,Neutral
52303,A man dressed in black walks on an icy sidewalk.,The man is dressed in yellow..,Conflict
71901,A woman very excited to be winning an award.,There is one woman in this picture.,Duplicate
54595,Three young musician in a band performing by female singing and two males playing guitars.,A band with a female and two males performe a concert.,Neutral
402809,pigeons attack a blond boy.,pigeons attack a blond girl.,Conflict
169065,Women standing in front of a ATM machine at a casino.,The women get money from the ATM.,Neutral
503993,a group of young boys standing near another boy sitting on a swing on a playground.,the swing has a person on it.,Neutral
6813,A man is skiing in midair.,A man is outdoors.,Duplicate
449803,A few people sitting on a pier looking at a lake.,A group of people are eating dinner.,Conflict
201128,"A small boy , wearing a yellow and red shirt , coloring on paper with a blue crayon.",A small boy has a blue crayon.,Duplicate
127227,Two workers in a store are wearing aprons.,The two workers are in the same area.,Duplicate
145067,"Two girls are sitting on the grass , as one is taking a picture.",A girl is taking a picture of the grass.,Neutral
364435,Three dogs pulling a man on a bicycle through the snow.,The moose pull a degenerate through the snow.,Conflict
276240,"A football scrimmage , with spectators standing on a red track.",the teams are very good,Neutral
327719,One young man with a white t-shirt is punching a bag in a gym while another man watches him.,He is swimming in the pool.,Conflict
513226,"A baseball player in red leaps into the air to avoid a player in blue , who is shortly behind him as he catches the ball , while other blue team members look on in the background.",The football field is snowed over.,Conflict
431573,A woman is shopping in the night street market.,The woman is near the market,Neutral
208248,A man with a goatee on his face is looking at a plate of toast with eggs on top of the toast.,The man is letting his breakfast cool.,Neutral
134206,A young man in a swimsuit with water crashing behind him.,A man is enjoying his last day at the ocean.,Neutral
469308,A blond child is eating a blue cupcake.,A child is eating a cupcake at a birthday party.,Neutral
112110,A cement truck is depositing cement onto a city street.,The cement truck is driving across a bridge.,Conflict
204392,A person dressed in warrior costume and metal face plate prepares for martial arts sparring.,The person is warming up for a tennis match.,Conflict
282771,A man in glasses is wearing a dark coat.,A man wears glasses and a coat.,Duplicate
84423,The light brown dog is in an uncrowded parking lot.,The animal is indoors..,Conflict
4130,Several people are moving away from a brightly colored tower.,The people were just at the tower.,Neutral
309333,A girl with a backpack and a boy on a bike are standing at a crosswalk.,A girl with a backpack.,Duplicate
116141,The children played on the four wheeler in the field.,Children rode the four wheeler out in the country,Duplicate
202226,A basketball player is scoring a basket.,A basketball player is getting points.,Duplicate
